     0  98.251985 247.991806  -3.718160   0.866849  -0.942681  -0.942681   0.000000   0.000000   0.000000 276.648124 276.844868   0.161867   0.161864 277.484381   0.161865
     1 101.319613 248.009779  -0.533868  -1.067525  -0.168645  -0.168645   0.000000   0.000000  -1.377206 276.747201 276.844158   0.161867   0.161864 277.547197   0.161865
     2 104.406360 247.990777   1.330737  -0.178199  -0.087856  -0.087856   0.000000   0.000000  -0.678701 276.851273 276.844261   0.161867   0.161864 277.611759   0.161865
     3 107.511299 247.984667   3.198380   0.873250   0.011421   0.011421   0.000000   0.000000   0.049086 276.952313 276.845127   0.161867   0.161864 277.679530   0.161865
     4 110.633539 248.000747   5.111968   1.925025   0.116524   0.116524   0.000000   0.000000   0.750304 277.054688 276.846745   0.161867   0.161864 277.749525   0.161865
     5 113.772216 248.029860   7.043401   3.012954   0.214063   0.214063   0.000000   0.000000   1.455603 277.157665 276.849098   0.161866   0.161864 277.820486   0.161865
     6 116.926494 248.070258   8.993665   4.122289   0.310304   0.310304   0.000000   0.000000   2.159970 277.261356 276.852169   0.161865   0.161864 277.892232   0.161865
     7 120.095567 248.120589  10.960415   5.250596   0.405607   0.405607   0.000000   0.000000   2.864311 277.365784 276.855944   0.161864   0.161864 277.964585   0.161864
     8 123.278655 248.180015  12.942194   6.395383   0.500247   0.500247   0.000000   0.000000   3.568881 277.470978 276.860410   0.161864   0.161864 278.037425   0.161864
     9 126.475002 248.248627  14.938385   7.553424   0.594543   0.594543   0.000000   0.000000   4.273972 277.577044 276.865555   0.161863   0.161864 278.110745   0.161864
    10 129.683878 248.327056  16.948527   8.722185   0.688777   0.688777   0.000000   0.000000   4.980422 277.684124 276.871368   0.161862   0.161864 278.184586   0.161863
    11 132.904576 248.415946  18.972038   9.900305   0.783110   0.783110   0.000000   0.000000   5.689292 277.792330 276.877840   0.161861   0.161864 278.258947   0.161863
    12 136.136411 248.515639  21.008201  11.087417   0.877560   0.877560   0.000000   0.000000   6.401432 277.901713 276.884964   0.161860   0.161864 278.333739   0.161862
    13 139.378720 248.625996  23.056154  12.283975   0.972006   0.972006   0.000000   0.000000   7.117248 278.012244 276.892731   0.161859   0.161864 278.408751   0.161861
    14 142.630862 248.746373  25.114937  13.490960   1.066212   1.066212   0.000000   0.000000   7.836593 278.123818 276.901133   0.161857   0.161864 278.483653   0.161861
    15 145.892212 248.875698  27.183553  14.709558   1.159873   1.159873   0.000000   0.000000   8.558795 278.236273 276.910162   0.161856   0.161864 278.558000   0.161860
    16 149.162169 249.012633  29.261036  15.940866   1.252659   1.252659   0.000000   0.000000   9.282779 278.349414 276.919807   0.161854   0.161864 278.631255   0.161859
