   1997.2254600000001        3.6061109184850157E-002
   1971.7959000000001       -5.2270297288021253E-002
   1946.3670700000000      -0.16925865367600940     
   1920.9388400000000      -0.21341290613367869     
   1895.5111099999999      -0.23419521314600439     
   1870.0839800000001      -0.23965896800495054     
   1844.6575900000000      -0.24021769051723083     
   1819.2318100000000      -0.23886205195655502     
   1793.8067599999999      -0.22784794839063879     
   1768.3824500000001      -0.20566038881484228     
   1742.9588600000000      -0.18213402220727379     
   1717.5362500000001      -0.16373379790613998     
   1692.1140100000000      -0.15268597811324530     
   1666.6927499999999      -0.14881274898345745     
   1641.2723400000000      -0.14766935463010936     
   1615.8527799999999      -0.14753288963819239     
   1590.4340800000000      -0.15058571037785920     
   1565.0162399999999      -0.15710765872418056     
   1539.5992400000000      -0.16456392136187750     
   1514.1834699999999      -0.16785484175438639     
   1488.7685500000000      -0.15955875734382088     
   1463.3546100000001      -0.14063521357941297     
   1437.9417699999999      -0.12025408417578412     
   1412.5300299999999      -0.10439860950235556     
   1387.1193800000001       -9.5494609703798750E-002
   1361.7099599999999       -9.1616361871218049E-002
   1336.3018800000000       -8.8141529430620549E-002
   1310.8949000000000       -8.5256669220508674E-002
   1285.4893800000000       -8.6781204253836300E-002
   1260.0852100000000       -9.2679788305740904E-002
   1234.6824999999999       -9.9668107993520480E-002
   1209.2811300000001      -0.10555488020242194     
   1183.8813500000001      -0.10921071780861610     
   1158.4832799999999      -0.11094450861762685     
   1133.0869100000000      -0.11190290909347804     
   1107.6922600000000      -0.11069866172364400     
   1082.3005400000000      -0.10484347207329944     
   1056.9097899999999       -9.5584580897109153E-002
   1031.5210000000000       -8.5629697528158438E-002
   1006.1343400000000       -7.6974573911687133E-002
   980.75000000000000       -7.1175049160928636E-002
   955.36804199999995       -6.9003663429951165E-002
   929.98846400000002       -7.0919731815569848E-002
   904.61157200000002       -7.5274079745162314E-002
   879.23742700000003       -7.9948408310668476E-002
   853.86627199999998       -8.4920880267415594E-002
   828.49829099999999       -9.0681411885894375E-002
   803.13348399999995       -9.4940736794425690E-002
   777.77227800000003       -9.4876463135307634E-002
   752.41485599999999       -9.2941368541612876E-002
   727.06133999999997       -9.2488539225260485E-002
   701.71209699999997       -9.5168153867284180E-002
   676.36755400000004      -0.10239604775926191     
   651.02789299999995      -0.11298754138098444     
   625.69360400000005      -0.12548935242479989     
   600.36511199999995      -0.13990972632861245     
   575.04284700000005      -0.15631756302465324     
   549.72741699999995      -0.17349735686100348     
   524.41943400000002      -0.19036658522396019     
   499.11962899999997      -0.20776169618604318     
   473.82891799999999      -0.22651274716513686     
   448.54824800000000      -0.24689793004841812     
   423.27871699999997      -0.26914338388130998     
   398.02175899999997      -0.29208946359857574     
   372.77890000000002      -0.31437463158854717     
   347.55215500000003      -0.33437547511177285     
   322.34393299999999      -0.35071759791203055     
   297.15716600000002      -0.36682013128090346     
   271.99560500000001      -0.38548341259998098     
   246.86404400000001      -0.39956937597570652     
   221.76879900000000      -0.40105411078776754     
   196.71839900000001      -0.38545391349771191     
   171.72468599999999      -0.34292225179617275     
   146.80502300000001      -0.23729189920803981     
   121.98595400000001       -3.3000056940759082E-002
   97.311340299999998       0.21304775605615636     
   72.861091599999995       0.45210422224848568     
   48.804748500000002       0.74953370780665307     
   25.613332700000001        1.2095937527361067     
   10.000000000000000       0.65525207001589403     
   1997.2254600000001        1.5968744800772459E-002
   1971.7959000000001       -7.2702616418868049E-002
   1946.3670700000000      -0.19040017954044841     
   1920.9388400000000      -0.23528642902452099     
