     0  98.251985 247.991806  -3.909329   1.069494  11.511353   0.000000   0.000000  11.511353   0.000000 276.272709 276.829224   0.199162   0.199166 277.193970   0.199161
     1 113.772216 248.261375  11.437759  -4.411659   8.058851   0.000000   0.000000   8.058851  -3.895603 276.788843 276.829133   0.199156   0.199165 277.542808   0.199156
     2 129.683878 247.963975  21.477651   0.328615  11.304937   0.000000   0.000000  11.304937  -0.282029 277.158775 276.840033   0.199150   0.199164 277.790953   0.199151
     3 145.892212 248.069954  32.817977   5.146201  13.522232   0.000000   0.000000  13.522232   2.231200 277.562349 276.861893   0.199145   0.199162 278.078538   0.199146
     4 162.316619 248.406562  44.389712  10.606610  16.025770   0.000000   0.000000  16.025770   4.903190 277.971323 276.893894   0.199139   0.199160 278.368629   0.199142
     5 178.888047 248.892309  56.189934  16.281056  18.731700   0.000000   0.000000  18.731700   7.542003 278.380912 276.935190   0.199133   0.199158 278.642750   0.199138
     6 195.546888 249.479483  68.147016  21.983669  21.495586   0.000000   0.000000  21.495586  10.120056 278.795716 276.985192   0.199128   0.199155 278.886278   0.199134
     7 212.241288 250.170830  80.200160  27.784014  24.515888   0.000000   0.000000  24.515888  12.673671 279.207764 277.043152   0.199122   0.199152 279.081305   0.199130
     8 228.925799 250.919585  92.305448  33.605438  27.668721   0.000000   0.000000  27.668721  15.152285 279.615864 277.108380   0.199117   0.199149 279.264519   0.199126
     9 245.560294 251.766914 104.476592  39.220692  31.003157   0.000000   0.000000  31.003157  17.552384 280.024275 277.180397   0.199111   0.199145 279.455134   0.199122
    10 262.109094 252.674797 116.627822  44.824371  34.522389   0.000000   0.000000  34.522389  19.907146 280.428303 277.258635   0.199105   0.199141 279.650267   0.199119
    11 278.540260 253.676680 128.788753  50.126787  38.194787   0.000000   0.000000  38.194787  22.187675 280.833735 277.342765   0.199100   0.199136 279.857816   0.199115
    12 294.825024 254.755668 140.892045  55.294845  42.051397   0.000000   0.000000  42.051397  24.436788 281.237980 277.432415   0.199094   0.199131 280.075674   0.199112
    13 310.937318 255.904842 152.922695  60.267207  46.063878   0.000000   0.000000  46.063878  26.638952 281.640951 277.527248   0.199089   0.199126 280.303202   0.199109
    14 326.853391 257.120117 164.858214  65.032822  50.226734   0.000000   0.000000  50.226734  28.795922 282.042420 277.626953   0.199083   0.199120 280.539990   0.199105
    15 342.551494 258.385955 176.667318  69.637240  54.533959   0.000000   0.000000  54.533959  30.908270 282.440471 277.731191   0.199078   0.199113 280.783457   0.199102
    16 358.011615 259.689845 188.331428  74.074066  58.964296   0.000000   0.000000  58.964296  32.964956 282.833825 277.839617   0.199072   0.199106 281.031531   0.199099
    17 373.215268 261.015625 199.826632  78.374819  63.500082   0.000000   0.000000  63.500082  34.959458 283.220586 277.951856   0.199067   0.199099 281.281467   0.199096
    18 388.145307 262.350460 211.136511  82.541659  68.115254   0.000000   0.000000  68.115254  36.881112 283.599423 278.067527   0.199061   0.199090 281.531119   0.199092
    19 402.785774 263.684208 222.245518  86.580486  72.788054   0.000000   0.000000  72.788054  38.723275 283.969279 278.186249   0.199055   0.199082 281.778816   0.199089
    20 417.121775 265.007947 233.138876  90.499600  77.497977   0.000000   0.000000  77.497977  40.481207 284.329237 278.307643   0.199050   0.199072 282.023107   0.199086
    21 431.139368 266.314763 243.803859  94.301878  82.225234   0.000000   0.000000  82.225234  42.151156 284.678644 278.431341   0.199044   0.199063 282.262895   0.199083
    22 444.825472 267.599034 254.228425  97.991101  86.952333   0.000000   0.000000  86.952333  43.731122 285.016993 278.556984   0.199039   0.199052 282.497311   0.199079
    23 458.167792 268.856692 264.401942 101.567358  91.662837   0.000000   0.000000  91.662837  45.220067 285.343984 278.684233   0.199033   0.199041 282.725755   0.199076
    24 476.381544 270.084908 278.495966 105.030027  96.443060   0.000000   0.000000  96.443060  46.618257 285.743775 278.815287   0.199027   0.199030 282.953184   0.199073
    25 489.031768 271.281801 287.729535 110.878024 102.437515   0.000000   0.000000 102.437515  48.499419 286.030464 278.946569   0.199022   0.199017 283.167546   0.199070
    26 501.303995 272.492211 297.247792 113.374532 106.754856   0.000000   0.000000 106.754856  49.587267 286.331823 279.078663   0.199016   0.199004 283.384295   0.199067
    27 513.188552 273.646201 306.320994 116.651479 111.439451   0.000000   0.000000 111.439451  50.772122 286.613676 279.211061   0.199010   0.198991 283.589990   0.199063
    28 524.676294 274.766148 315.139849 119.566042 115.910205   0.000000   0.000000 115.910205  51.818300 286.885857 279.343589   0.199005   0.198977 283.788945   0.199060
    29 535.758573 275.848299 323.643605 122.426936 120.324151   0.000000   0.000000 120.324151  52.795872 287.146146 279.476010   0.198999   0.198963 283.980480   0.199057
