     0 172.710834 247.991806  55.657751   1.066083   1.593959  -0.221078   0.000000   1.815037   0.000000 278.672113 276.858021   0.125603   0.125602 278.648699   0.125603
     1 174.665902 248.006454  48.629238  36.073585   3.313786   0.307350   0.000000   3.006436  18.140917 278.414747 276.867834   0.125602   0.125602 278.573238   0.125602
     2 176.621687 248.300131  51.702284  29.229604   3.128785   0.257342   0.000000   2.871442  15.469123 278.529062 276.878216   0.125602   0.125602 278.650084   0.125602
     3 178.578122 248.527497  52.944924  30.601510   3.252821   0.271164   0.000000   2.981657  16.508460 278.605220 276.888916   0.125601   0.125602 278.704118   0.125602
     4 180.535141 248.753848  54.367943  31.208774   3.345637   0.278396   0.000000   3.067241  17.163048 278.683390 276.899941   0.125601   0.125602 278.757845   0.125602
     5 182.492681 248.974103  55.775590  31.889991   3.440598   0.285806   0.000000   3.154792  17.834491 278.760363 276.911280   0.125600   0.125602 278.808999   0.125602
     6 184.450677 249.189448  57.184226  32.575530   3.535031   0.292863   0.000000   3.242168  18.490833 278.836492 276.922924   0.125600   0.125602 278.858420   0.125602
     7 186.409067 249.400416  58.592660  33.269870   3.629237   0.299629   0.000000   3.329608  19.135677 278.911845 276.934863   0.125599   0.125602 278.906416   0.125602
     8 188.367792 249.607479  60.000976  33.972212   3.723276   0.306117   0.000000   3.417159  19.769813 278.986495 276.947090   0.125599   0.125602 278.953174   0.125602
     9 190.326792 249.811030  61.409170  34.682128   3.817209   0.312345   0.000000   3.504864  20.394046 279.060503 276.959597   0.125598   0.125602 278.998831   0.125602
    10 192.286009 250.011407  62.817245  35.399195   3.911083   0.318325   0.000000   3.592759  21.009060 279.133921 276.972376   0.125597   0.125602 279.043499   0.125602
    11 194.245385 250.208912  64.225201  36.123012   4.004939   0.324069   0.000000   3.680870  21.615451 279.206795 276.985420   0.125597   0.125602 279.087269   0.125602
    12 196.204866 250.403815  65.633042  36.853188   4.098813   0.329590   0.000000   3.769223  22.213751 279.279169 276.998724   0.125596   0.125602 279.130223   0.125601
    13 198.164397 250.596368  67.040773  37.589347   4.192737   0.334896   0.000000   3.857841  22.804445 279.351079 277.012281   0.125596   0.125602 279.172433   0.125601
    14 200.123923 250.786809  68.448402  38.331117   4.286743   0.339999   0.000000   3.946744  23.387979 279.422563 277.026086   0.125595   0.125602 279.213966   0.125601
    15 202.083393 250.975366  69.855939  39.078140   4.380860   0.344907   0.000000   4.035953  23.964772 279.493654 277.040132   0.125594   0.125602 279.254882   0.125601
    16 204.042755 251.162256  71.263394  39.830065   4.475121   0.349629   0.000000   4.125491  24.535220 279.564386 277.054415   0.125594   0.125602 279.295239   0.125601
    17 206.001958 251.347691  72.670780  40.586555   4.569555   0.354175   0.000000   4.215380  25.099702 279.634789 277.068931   0.125593   0.125602 279.335092   0.125601
    18 207.960954 251.531875  74.078107  41.347287   4.664194   0.358552   0.000000   4.305643  25.658578 279.704893 277.083674   0.125592   0.125602 279.374492   0.125601
    19 209.919693 251.715003  75.485387  42.111953   4.759072   0.362768   0.000000   4.396304  26.212191 279.774728 277.098641   0.125592   0.125602 279.413487   0.125601
    20 211.878127 251.897259  76.892626  42.880266   4.854221   0.366832   0.000000   4.487389  26.760868 279.844318 277.113827   0.125591   0.125602 279.452123   0.125601
    21 213.836210 252.078818  78.299829  43.651960   4.949672   0.370750   0.000000   4.578923  27.304915 279.913690 277.129228   0.125590   0.125601 279.490442   0.125600
    22 215.793896 252.259839  79.706999  44.426792   5.045459   0.374529   0.000000   4.670930  27.844619 279.982866 277.144842   0.125590   0.125601 279.528483   0.125600
    23 217.751140 252.440468  81.114132  45.204542   5.141612   0.378177   0.000000   4.763435  28.380244 280.051867 277.160664   0.125589   0.125601 279.566282   0.125600
    24 219.707897 252.620835  82.521221  45.985014   5.238161   0.381698   0.000000   4.856463  28.912030 280.120711 277.176691   0.125588   0.125601 279.603870   0.125600
    25 221.664124 252.801056  83.928255  46.768034   5.335133   0.385099   0.000000   4.950034  29.440195 280.189414 277.192921   0.125588   0.125601 279.641277   0.125600
    26 223.619778 252.981229  85.335219  47.553450   5.432554   0.388384   0.000000   5.044170  29.964931 280.257991 277.209350   0.125587   0.125601 279.678528   0.125600
    27 225.574817 253.161438  86.742095  48.341130   5.530447   0.391557   0.000000   5.138890  30.486406 280.326453 277.225976   0.125586   0.125601 279.715644   0.125600
    28 227.529200 253.341753  88.148861  49.130954   5.628833   0.394623   0.000000   5.234209  31.004766 280.394810 277.242796   0.125586   0.125601 279.752645   0.125600
    29 229.482886 253.522231  89.555494  49.922817   5.727730   0.397585   0.000000   5.330144  31.520136 280.463070 277.259807   0.125585   0.125601 279.789546   0.125599
    30 231.435835 253.702919  90.961970  50.716622   5.827154   0.400447   0.000000   5.426708  32.032625 280.531240 277.277008   0.125584   0.125601 279.826363   0.125599
    31 233.388008 253.883858  92.368262  51.512278   5.927122   0.403210   0.000000   5.523912  32.542323 280.599242 277.294394   0.125583   0.125601 279.863097   0.125599
    32 235.339366 254.065079  93.774753  52.307714   6.030497   0.408810   0.000000   5.621687  33.048481 280.666975 277.311962   0.125583   0.125601 279.899748   0.125599
    33 237.289872 254.246602  95.181919  53.100359   6.141248   0.421313   0.000000   5.719935  33.550132 280.734656 277.329711   0.125582   0.125601 279.936349   0.125599
    34 239.239487 254.428431  96.588690  53.895161   6.252659   0.433805   0.000000   5.818854  34.049445 280.802258 277.347638   0.125581   0.125601 279.972901   0.125599
    35 241.188176 254.610598  97.995193  54.691373   6.364711   0.446282   0.000000   5.918429  34.546192 280.869787 277.365741   0.125580   0.125601 280.009414   0.125599
    36 243.135903 254.793133  99.401394  55.488954   6.477419   0.458747   0.000000   6.018673  35.040462 280.937250 277.384018   0.125580   0.125600 280.045898   0.125598
    37 245.082630 254.976065 100.807275  56.287804   6.590796   0.471201   0.000000   6.119595  35.532316 281.004649 277.402467   0.125579   0.125600 280.082360   0.125598
    38 247.028325 255.159426 102.212817  57.087828   6.704856   0.483649   0.000000   6.221207  36.021816 281.071988 277.421086   0.125578   0.125600 280.118810   0.125598
    39 248.972951 255.343246 103.618003  57.888932   6.819611   0.496090   0.000000   6.323521  36.509027 281.139273 277.439872   0.125577   0.125600 280.155257   0.125598
    40 250.916476 255.527557 105.022814  58.691025   6.935075   0.508528   0.000000   6.426547  36.994010 281.206508 277.458825   0.125576   0.125600 280.191708   0.125598
    41 252.858865 255.712388 106.427232  59.494022   7.051262   0.520965   0.000000   6.530298  37.476827 281.273696 277.477942   0.125575   0.125600 280.228171   0.125598
    42 254.800086 255.897765 107.831238  60.297847   7.168185   0.533402   0.000000   6.634783  37.957535 281.340841 277.497222   0.125574   0.125600 280.264653   0.125597
    43 256.740106 256.083712 109.234810  61.102430   7.285856   0.545842   0.000000   6.740015  38.436190 281.407946 277.516662   0.125573   0.125600 280.301162   0.125597
    44 258.678893 256.270249 110.637926  61.907711   7.404288   0.558285   0.000000   6.846002  38.912839 281.475015 277.536262   0.125572   0.125600 280.337702   0.125597
    45 260.616416 256.457388 112.040561  62.713640   7.523490   0.570735   0.000000   6.952754  39.387523 281.542048 277.556020   0.125571   0.125600 280.374279   0.125597
    46 262.552644 256.645138 113.442692  63.520175   7.643471   0.583193   0.000000   7.060278  39.860279 281.609046 277.575933   0.125570   0.125600 280.410894   0.125597
    47 264.487546 256.833502 114.844290  64.327281   7.764241   0.595660   0.000000   7.168582  40.331132 281.676011 277.596001   0.125569   0.125599 280.447552   0.125597
    48 266.421092 257.022478 116.245329  65.134931   7.885806   0.608137   0.000000   7.277669  40.800102 281.742942 277.616222   0.125568   0.125599 280.484253   0.125596
    49 268.353252 257.212059 117.645778  65.943102   8.008170   0.620626   0.000000   7.387544  41.267199 281.809838 277.636595   0.125567   0.125599 280.520997   0.125596
    50 270.283997 257.402233 119.045610  66.751776   8.131339   0.633128   0.000000   7.498211  41.732431 281.876697 277.657117   0.125566   0.125599 280.557784   0.125596
    51 272.213297 257.592988 120.444796  67.560934   8.255314   0.645644   0.000000   7.609670  42.195796 281.943517 277.677788   0.125565   0.125599 280.594613   0.125596
    52 274.141125 257.784307 121.843307  68.370559   8.380098   0.658175   0.000000   7.721923  42.657291 282.010297 277.698606   0.125563   0.125599 280.631483   0.125596
    53 276.067453 257.976173 123.241115  69.180634   8.505692   0.670722   0.000000   7.834970  43.116910 282.077034 277.719569   0.125562   0.125599 280.668391   0.125595
    54 277.992251 258.168571 124.638192  69.991139   8.632097   0.683285   0.000000   7.948812  43.574646 282.143726 277.740677   0.125561   0.125599 280.705337   0.125595
    55 279.915494 258.361483 126.034512  70.802054   8.759315   0.695866   0.000000   8.063448  44.030490 282.210370 277.761927   0.125560   0.125599 280.742318   0.125595
    56 281.837153 258.554893 127.430050  71.613358   8.887345   0.708465   0.000000   8.178880  44.484435 282.276965 277.783318   0.125559   0.125599 280.779332   0.125595
    57 283.757203 258.748786 128.824780  72.425025   9.016188   0.721083   0.000000   8.295105  44.936474 282.343509 277.804848   0.125557   0.125598 280.816379   0.125594
    58 285.675617 258.943149 130.218677  73.237033   9.145846   0.733721   0.000000   8.412125  45.386603 282.409999 277.826517   0.125556   0.125598 280.853456   0.125594
    59 287.592368 259.137968 131.611719  74.049359   9.276318   0.746379   0.000000   8.529939  45.834817 282.476434 277.848323   0.125555   0.125598 280.890562   0.125594
    60 289.507431 259.333231 133.003881  74.861979   9.407605   0.759057   0.000000   8.648548  46.281113 282.542813 277.870264   0.125553   0.125598 280.927695   0.125594
    61 291.420781 259.528925 134.395139  75.674872   9.539709   0.771758   0.000000   8.767951  46.725488 282.609133 277.892339   0.125552   0.125598 280.964856   0.125594
    62 293.332392 259.725038 135.785469  76.488020   9.672628   0.784480   0.000000   8.888148  47.167939 282.675393 277.914546   0.125551   0.125598 281.002040   0.125593
    63 295.242241 259.921555 137.174849  77.301403   9.806363   0.797225   0.000000   9.009138  47.608464 282.741591 277.936885   0.125549   0.125598 281.039249   0.125593
    64 297.150301 260.118464 138.563255  78.115008   9.940913   0.809993   0.000000   9.130920  48.047059 282.807725 277.959354   0.125548   0.125598 281.076479   0.125593
    65 299.056550 260.315749 139.950662  78.928820  10.076278   0.822785   0.000000   9.253494  48.483718 282.873794 277.981951   0.125546   0.125598 281.113728   0.125592
    66 300.960963 260.513396 141.337048  79.742827  10.212456   0.835601   0.000000   9.376856  48.918436 282.939795 278.004675   0.125545   0.125597 281.150995   0.125592
    67 302.863516 260.711387 142.722388  80.557017  10.349445   0.848441   0.000000   9.501005  49.351205 283.005726 278.027524   0.125543   0.125597 281.188278   0.125592
    68 304.764187 260.909709 144.106660  81.371379  10.487243   0.861305   0.000000   9.625938  49.782019 283.071585 278.050498   0.125542   0.125597 281.225574   0.125592
    69 306.662952 261.108343 145.489841  82.185899  10.625847   0.874195   0.000000   9.751652  50.210870 283.137370 278.073595   0.125540   0.125597 281.262881   0.125591
    70 308.559788 261.307275 146.871908  83.000566  10.765255   0.887110   0.000000   9.878145  50.637749 283.203078 278.096813   0.125539   0.125597 281.300197   0.125591
    71 310.454673 261.506488 148.252840  83.815366  10.905464   0.900051   0.000000  10.005414  51.062649 283.268708 278.120152   0.125537   0.125597 281.337519   0.125591
    72 312.347584 261.705969 149.632616  84.630284  11.046471   0.913017   0.000000  10.133454  51.485563 283.334258 278.143610   0.125536   0.125597 281.374846   0.125591
    73 314.238500 261.905704 151.011215  85.445303  11.188273   0.926009   0.000000  10.262265  51.906485 283.399726 278.167185   0.125534   0.125597 281.412176   0.125590
    74 316.127399 262.105679 152.388616  86.260408  11.330867   0.939026   0.000000  10.391841  52.325411 283.465110 278.190876   0.125532   0.125596 281.449506   0.125590
    75 318.014258 262.305883 153.764800  87.075580  11.474251   0.952070   0.000000  10.522181  52.742338 283.530409 278.214683   0.125531   0.125596 281.486836   0.125590
    76 319.899057 262.506304 155.139747  87.890802  11.618422   0.965141   0.000000  10.653282  53.157261 283.595621 278.238603   0.125529   0.125596 281.524163   0.125589
    77 321.781774 262.706931 156.513439  88.706058  11.763378   0.978238   0.000000  10.785140  53.570181 283.660745 278.262635   0.125527   0.125596 281.561486   0.125589
