  -1.03207207     -0.281136423    
  -1.05160379     -0.291444391    
  -1.07209873     -0.301558048    
  -1.09355640     -0.311477482    
  -1.11597729     -0.321202785    
  -1.13936138     -0.330733865    
  -1.16370726     -0.340070754    
  -1.18901587     -0.349213392    
  -1.21528721     -0.358161896    
  -1.24252129     -0.366916239    
  -1.27071714     -0.375476331    
  -1.29987526     -0.383842289    
  -1.32999611     -0.392014176    
  -1.36107826     -0.399991900    
  -1.39312267     -0.407775491    
  -1.42612791     -0.415365010    
  -1.46009541     -0.422760397    
  -1.49502468     -0.429961711    
  -1.53091478     -0.436968982    
  -1.56776571     -0.443782121    
  -1.60557842     -0.450401247    
  -1.64435172     -0.456826359    
  -1.68408537     -0.463057458    
  -1.72477961     -0.469094545    
  -1.76643443     -0.474937648    
  -1.80904913     -0.480586767    
  -1.85262346     -0.486041963    
  -1.89715815     -0.491303205    
  -1.94265151     -0.496370554    
  -1.98910379     -0.501243949    
  -2.03651571     -0.505923569    
  -2.08488607     -0.510409296    
  -2.13421512     -0.514701188    
  -2.18450165     -0.518799305    
  -2.23574567     -0.522703648    
  -2.28794765     -0.526414216    
  -2.34110403     -0.529930949    
  -2.39521909     -0.533254087    
  -2.45029044     -0.536383629    
  -2.50631738     -0.539319575    
  -2.56329942     -0.542061925    
  -2.62123609     -0.544610739    
  -2.68012714     -0.546966016    
  -2.73997140     -0.549127877    
  -2.80076885     -0.551096320    
  -2.86251807     -0.552871466    
  -2.92521858     -0.554453254    
  -2.98886991     -0.555841863    
  -3.05347061     -0.557037294    
  -3.11901999     -0.558039606    
  -3.18551683     -0.558848917    
  -3.25296021     -0.559465289    
  -3.32134795     -0.559888899    
  -3.39067984     -0.560119689    
  -3.46095300     -0.560157895    
  -3.53216624     -0.560003638    
  -3.60431767     -0.559656978    
  -3.67740417     -0.559118152    
  -3.75142407     -0.558387339    
  -3.82637382     -0.557464659    
  -3.90224981     -0.556350410    
  -3.97904825     -0.555044830    
  -4.05676460     -0.553548217    
  -4.13539267     -0.551860929    
  -4.21492672     -0.549983382    
  -4.29535866     -0.547916055    
  -4.37667847     -0.545659482    
  -4.45887470     -0.543214500    
  -4.54193258     -0.540581942    
  -4.62583303     -0.537762880    
  -4.71055126     -0.534758866    
  -4.79605389     -0.531571746    
  -4.88229513     -0.528204262    
  -4.96920729     -0.524660170    
  -5.05668831     -0.520945251    
  -5.14456987     -0.517068744    
  -5.23254728     -0.513047278    
  -5.31997681     -0.508915603    
  -5.40507889     -0.504768133    
  -5.46282434     -0.501884997    
  -5.50000000     -0.500000000    
  -1.12703371      0.248725176    
  -1.14620495      0.237172604    
  -1.16633987      0.225858569    
  -1.18743753      0.214783013    
  -1.20949793      0.203945875    
  -1.23252153      0.193347037    
  -1.25650787      0.182986736    
  -1.28145599      0.172864676    
  -1.30736732      0.162981063    
  -1.33424091      0.153335840    
  -1.36207676      0.143929005    
  -1.39087486      0.134760559    
  -1.42063427      0.125830323    
  -1.45135689      0.117138475    
